AGEP,COW,SCHL,MAR,OCCP,POBP,RELP,WKHP,SEX,RAC1P
42.0,1.0,16.0,2.0,Healthcare Support,233.0,15.0,40.0,2.0,6.0
19.0,1.0,16.0,5.0,Food Preparation and Serving,6.0,5.0,25.0,1.0,1.0
63.0,1.0,19.0,1.0,Sales and Related,6.0,1.0,45.0,2.0,1.0
45.0,4.0,24.0,1.0,"Education, Training, and Library",37.0,1.0,40.0,1.0,1.0
42.0,1.0,16.0,1.0,"Installation, Maintenance, and Repair Workers",303.0,0.0,40.0,1.0,8.0
23.0,1.0,20.0,5.0,"Management, Business, Science, and Arts",6.0,2.0,40.0,1.0,1.0
54.0,1.0,13.0,5.0,Production,303.0,0.0,40.0,1.0,8.0
45.0,1.0,21.0,1.0,Production,6.0,1.0,40.0,1.0,8.0
49.0,1.0,19.0,1.0,Transportation and Material Moving,207.0,1.0,7.0,1.0,6.0
49.0,6.0,21.0,5.0,Healthcare Practitioners and Technical,6.0,0.0,5.0,2.0,1.0
63.0,3.0,21.0,1.0,"Education, Training, and Library",6.0,0.0,40.0,2.0,1.0
29.0,1.0,19.0,5.0,"Installation, Maintenance, and Repair Workers",6.0,2.0,30.0,2.0,6.0
49.0,1.0,22.0,5.0,Protective Service,6.0,0.0,40.0,2.0,1.0
36.0,1.0,22.0,3.0,"Arts, Design, Entertainment, Sports, and Media",36.0,0.0,40.0,1.0,6.0
34.0,1.0,19.0,5.0,Production,312.0,2.0,40.0,2.0,8.0
33.0,3.0,22.0,1.0,"Life, Physical, and Social Science",239.0,1.0,40.0,2.0,1.0
20.0,1.0,16.0,5.0,Office and Administrative Support,6.0,0.0,35.0,1.0,1.0
42.0,6.0,16.0,5.0,Protective Service,6.0,0.0,40.0,1.0,1.0
48.0,2.0,20.0,1.0,Office and Administrative Support,6.0,1.0,40.0,2.0,1.0
18.0,7.0,18.0,5.0,Architecture and Engineering,48.0,17.0,3.0,1.0,1.0
64.0,6.0,17.0,1.0,Construction and Extraction,17.0,0.0,32.0,1.0,1.0
31.0,1.0,19.0,5.0,Office and Administrative Support,6.0,0.0,39.0,1.0,1.0
29.0,1.0,21.0,5.0,Business Operations Specialists,53.0,0.0,40.0,1.0,1.0
24.0,3.0,19.0,1.0,Healthcare Support,8.0,0.0,50.0,2.0,1.0
64.0,3.0,17.0,1.0,Building and Grounds Cleaning and Maintenance,6.0,1.0,40.0,1.0,1.0
43.0,4.0,21.0,1.0,"Education, Training, and Library",6.0,0.0,40.0,1.0,1.0
33.0,1.0,18.0,5.0,Sales and Related,6.0,2.0,35.0,2.0,8.0
21.0,1.0,19.0,5.0,Personal Care and Service,6.0,12.0,6.0,2.0,1.0
28.0,1.0,16.0,1.0,Food Preparation and Serving,6.0,9.0,25.0,2.0,1.0
52.0,1.0,16.0,1.0,"Management, Business, Science, and Arts",6.0,0.0,60.0,1.0,1.0
40.0,1.0,23.0,1.0,Computer and Maths,6.0,0.0,40.0,1.0,6.0
26.0,1.0,1.0,1.0,"Farming, Fishing, and Forestry",6.0,15.0,50.0,1.0,1.0
40.0,2.0,21.0,1.0,"Education, Training, and Library",240.0,0.0,40.0,2.0,6.0
63.0,3.0,21.0,1.0,Healthcare Support,233.0,0.0,42.0,1.0,6.0
20.0,3.0,19.0,5.0,Office and Administrative Support,6.0,2.0,40.0,2.0,1.0
19.0,1.0,18.0,5.0,Sales and Related,6.0,2.0,24.0,1.0,9.0
64.0,5.0,21.0,3.0,Sales and Related,233.0,12.0,50.0,1.0,9.0
55.0,1.0,18.0,1.0,Office and Administrative Support,19.0,0.0,40.0,2.0,1.0
40.0,1.0,21.0,1.0,"Management, Business, Science, and Arts",6.0,0.0,30.0,2.0,6.0
23.0,3.0,19.0,5.0,"Education, Training, and Library",6.0,10.0,20.0,2.0,1.0
18.0,1.0,14.0,5.0,Sales and Related,6.0,4.0,16.0,2.0,1.0
38.0,1.0,19.0,5.0,Sales and Related,6.0,13.0,55.0,1.0,1.0
24.0,1.0,12.0,1.0,Transportation and Material Moving,247.0,10.0,40.0,1.0,6.0
53.0,1.0,22.0,5.0,"Arts, Design, Entertainment, Sports, and Media",109.0,0.0,40.0,2.0,1.0
39.0,1.0,16.0,5.0,Food Preparation and Serving,18.0,12.0,40.0,1.0,1.0
27.0,1.0,21.0,5.0,"Management, Business, Science, and Arts",6.0,2.0,40.0,1.0,6.0
48.0,4.0,24.0,1.0,"Education, Training, and Library",17.0,1.0,65.0,2.0,1.0
28.0,1.0,21.0,5.0,Office and Administrative Support,35.0,0.0,35.0,2.0,1.0
71.0,1.0,16.0,2.0,Office and Administrative Support,6.0,0.0,20.0,2.0,1.0
43.0,1.0,21.0,5.0,"Education, Training, and Library",247.0,0.0,40.0,1.0,6.0
48.0,1.0,22.0,1.0,Sales and Related,6.0,0.0,40.0,1.0,1.0
53.0,6.0,21.0,1.0,"Management, Business, Science, and Arts",17.0,1.0,40.0,2.0,1.0
17.0,3.0,14.0,5.0,Protective Service,6.0,7.0,28.0,2.0,1.0
61.0,6.0,22.0,5.0,Business Operations Specialists,129.0,0.0,55.0,2.0,1.0
54.0,3.0,19.0,5.0,Office and Administrative Support,6.0,0.0,40.0,2.0,1.0
42.0,1.0,18.0,1.0,Business Operations Specialists,6.0,1.0,40.0,2.0,1.0
60.0,1.0,19.0,3.0,Office and Administrative Support,6.0,13.0,56.0,1.0,1.0
32.0,1.0,18.0,4.0,Transportation and Material Moving,6.0,2.0,40.0,1.0,1.0
52.0,1.0,19.0,4.0,Office and Administrative Support,6.0,0.0,40.0,2.0,8.0
67.0,1.0,21.0,1.0,Business Operations Specialists,28.0,1.0,40.0,2.0,2.0
54.0,1.0,21.0,5.0,Business Operations Specialists,301.0,0.0,40.0,2.0,1.0
42.0,1.0,9.0,1.0,Transportation and Material Moving,313.0,1.0,40.0,1.0,8.0
54.0,1.0,9.0,1.0,Transportation and Material Moving,303.0,1.0,20.0,2.0,1.0
26.0,1.0,14.0,4.0,Food Preparation and Serving,6.0,0.0,40.0,2.0,8.0
48.0,3.0,18.0,1.0,"Education, Training, and Library",303.0,1.0,20.0,2.0,1.0
19.0,3.0,19.0,5.0,Protective Service,11.0,17.0,40.0,1.0,1.0
65.0,1.0,23.0,1.0,Transportation and Material Moving,233.0,12.0,40.0,1.0,9.0
34.0,1.0,17.0,5.0,Building and Grounds Cleaning and Maintenance,6.0,17.0,7.0,1.0,1.0
36.0,3.0,16.0,1.0,"Education, Training, and Library",6.0,0.0,40.0,2.0,1.0
54.0,1.0,21.0,3.0,Protective Service,421.0,12.0,40.0,1.0,2.0
61.0,1.0,16.0,1.0,Personal Care and Service,6.0,1.0,28.0,2.0,1.0
51.0,1.0,19.0,1.0,Healthcare Practitioners and Technical,303.0,0.0,40.0,1.0,1.0
79.0,1.0,16.0,1.0,Transportation and Material Moving,36.0,0.0,16.0,1.0,1.0
63.0,1.0,21.0,1.0,Architecture and Engineering,6.0,0.0,35.0,2.0,1.0
27.0,2.0,19.0,5.0,Computer and Maths,6.0,0.0,40.0,1.0,8.0
29.0,3.0,20.0,3.0,"Arts, Design, Entertainment, Sports, and Media",6.0,13.0,40.0,1.0,1.0
42.0,3.0,16.0,1.0,Sales and Related,312.0,0.0,40.0,2.0,9.0
45.0,1.0,20.0,1.0,"Education, Training, and Library",451.0,1.0,32.0,2.0,2.0
35.0,2.0,23.0,1.0,Healthcare Practitioners and Technical,28.0,1.0,55.0,2.0,1.0
38.0,1.0,16.0,1.0,"Management, Business, Science, and Arts",6.0,1.0,35.0,1.0,1.0
40.0,1.0,20.0,3.0,Sales and Related,362.0,0.0,40.0,2.0,8.0
66.0,1.0,15.0,1.0,"Arts, Design, Entertainment, Sports, and Media",312.0,0.0,40.0,1.0,1.0
63.0,7.0,19.0,1.0,"Management, Business, Science, and Arts",303.0,1.0,20.0,2.0,1.0
32.0,1.0,22.0,1.0,Healthcare Practitioners and Technical,41.0,0.0,36.0,2.0,1.0
54.0,1.0,13.0,3.0,Computer and Maths,8.0,13.0,40.0,2.0,3.0
36.0,1.0,22.0,5.0,"Management, Business, Science, and Arts",50.0,0.0,48.0,2.0,1.0
27.0,1.0,16.0,5.0,Construction and Extraction,303.0,11.0,40.0,1.0,8.0
32.0,1.0,21.0,1.0,Healthcare Practitioners and Technical,6.0,1.0,48.0,2.0,1.0
53.0,6.0,16.0,5.0,Building and Grounds Cleaning and Maintenance,312.0,0.0,40.0,2.0,8.0
68.0,6.0,21.0,1.0,"Management, Business, Science, and Arts",303.0,1.0,40.0,1.0,1.0
62.0,3.0,21.0,1.0,"Education, Training, and Library",207.0,0.0,15.0,2.0,6.0
70.0,6.0,21.0,5.0,Business Operations Specialists,6.0,0.0,8.0,2.0,1.0
55.0,7.0,19.0,1.0,Business Operations Specialists,6.0,1.0,40.0,1.0,1.0
60.0,2.0,19.0,1.0,"Management, Business, Science, and Arts",6.0,1.0,60.0,2.0,1.0
19.0,1.0,16.0,5.0,Transportation and Material Moving,6.0,2.0,15.0,1.0,9.0
34.0,1.0,21.0,1.0,"Management, Business, Science, and Arts",207.0,1.0,40.0,2.0,6.0
45.0,1.0,16.0,4.0,Food Preparation and Serving,333.0,0.0,20.0,2.0,2.0
43.0,1.0,21.0,5.0,"Management, Business, Science, and Arts",6.0,0.0,40.0,1.0,1.0
50.0,1.0,19.0,1.0,Sales and Related,370.0,1.0,50.0,2.0,1.0
22.0,1.0,20.0,5.0,Sales and Related,6.0,2.0,8.0,2.0,8.0
46.0,1.0,21.0,1.0,Healthcare Practitioners and Technical,233.0,0.0,40.0,2.0,6.0
43.0,2.0,22.0,1.0,Healthcare Practitioners and Technical,10.0,1.0,50.0,2.0,1.0
64.0,1.0,21.0,3.0,"Arts, Design, Entertainment, Sports, and Media",6.0,0.0,32.0,1.0,1.0
57.0,1.0,15.0,5.0,Food Preparation and Serving,39.0,11.0,30.0,1.0,2.0
27.0,1.0,16.0,5.0,Transportation and Material Moving,6.0,2.0,40.0,1.0,9.0
29.0,3.0,16.0,1.0,Office and Administrative Support,314.0,1.0,40.0,1.0,2.0
44.0,1.0,16.0,5.0,Personal Care and Service,6.0,11.0,40.0,2.0,8.0
40.0,4.0,22.0,1.0,Healthcare Practitioners and Technical,6.0,1.0,40.0,2.0,1.0
47.0,2.0,14.0,3.0,Production,303.0,5.0,50.0,1.0,1.0
23.0,1.0,18.0,5.0,Transportation and Material Moving,6.0,2.0,40.0,1.0,1.0
58.0,3.0,19.0,1.0,Construction and Extraction,6.0,0.0,40.0,1.0,1.0
46.0,1.0,22.0,1.0,Computer and Maths,207.0,0.0,40.0,1.0,6.0
68.0,3.0,21.0,1.0,Office and Administrative Support,6.0,1.0,21.0,2.0,6.0
44.0,1.0,23.0,1.0,Healthcare Practitioners and Technical,362.0,0.0,24.0,2.0,1.0
63.0,1.0,21.0,3.0,Computer and Maths,6.0,0.0,40.0,1.0,1.0
25.0,3.0,16.0,5.0,Building and Grounds Cleaning and Maintenance,6.0,7.0,30.0,1.0,8.0
71.0,4.0,23.0,1.0,"Management, Business, Science, and Arts",315.0,0.0,40.0,2.0,1.0
32.0,1.0,18.0,5.0,Construction and Extraction,6.0,0.0,45.0,1.0,1.0
26.0,1.0,18.0,5.0,Office and Administrative Support,6.0,2.0,40.0,2.0,1.0
21.0,1.0,21.0,5.0,Food Preparation and Serving,41.0,17.0,20.0,2.0,1.0
47.0,1.0,16.0,1.0,Production,233.0,1.0,50.0,1.0,6.0
36.0,1.0,16.0,1.0,Construction and Extraction,6.0,1.0,40.0,1.0,1.0
28.0,1.0,16.0,5.0,Protective Service,6.0,0.0,40.0,1.0,2.0
53.0,4.0,21.0,1.0,Healthcare Practitioners and Technical,6.0,0.0,40.0,2.0,6.0
19.0,1.0,16.0,5.0,Protective Service,53.0,17.0,25.0,2.0,1.0
74.0,1.0,18.0,1.0,Healthcare Support,6.0,1.0,20.0,2.0,1.0
66.0,4.0,23.0,1.0,Community and Social Services,36.0,0.0,45.0,2.0,1.0
40.0,6.0,21.0,1.0,Office and Administrative Support,6.0,1.0,20.0,2.0,1.0
29.0,1.0,21.0,1.0,Computer and Maths,209.0,0.0,40.0,1.0,6.0
21.0,6.0,19.0,5.0,Transportation and Material Moving,6.0,13.0,3.0,1.0,1.0
50.0,1.0,9.0,1.0,Production,303.0,1.0,40.0,2.0,1.0
18.0,1.0,16.0,5.0,Food Preparation and Serving,6.0,2.0,8.0,1.0,6.0
58.0,1.0,19.0,3.0,Production,215.0,0.0,40.0,2.0,6.0
38.0,1.0,1.0,5.0,Personal Care and Service,6.0,0.0,40.0,2.0,6.0
28.0,1.0,21.0,1.0,Computer and Maths,414.0,0.0,50.0,1.0,1.0
63.0,1.0,18.0,3.0,Healthcare Support,6.0,0.0,5.0,2.0,1.0
68.0,1.0,21.0,3.0,"Arts, Design, Entertainment, Sports, and Media",6.0,0.0,38.0,2.0,2.0
54.0,6.0,21.0,1.0,"Management, Business, Science, and Arts",42.0,0.0,25.0,1.0,1.0
40.0,1.0,20.0,3.0,"Management, Business, Science, and Arts",158.0,0.0,40.0,2.0,1.0
25.0,1.0,21.0,5.0,Sales and Related,501.0,2.0,15.0,1.0,6.0
18.0,1.0,18.0,5.0,Transportation and Material Moving,312.0,4.0,40.0,2.0,8.0
65.0,6.0,24.0,3.0,Business Operations Specialists,34.0,15.0,10.0,1.0,1.0
61.0,1.0,9.0,1.0,Food Preparation and Serving,303.0,11.0,34.0,1.0,8.0
47.0,4.0,19.0,1.0,Sales and Related,6.0,1.0,45.0,1.0,8.0
21.0,1.0,21.0,5.0,Office and Administrative Support,6.0,2.0,35.0,1.0,8.0
23.0,2.0,20.0,1.0,Healthcare Support,6.0,9.0,30.0,2.0,9.0
45.0,1.0,9.0,4.0,Production,303.0,0.0,32.0,2.0,1.0
40.0,6.0,16.0,3.0,Transportation and Material Moving,6.0,0.0,40.0,1.0,1.0
24.0,2.0,16.0,5.0,Healthcare Practitioners and Technical,6.0,0.0,40.0,2.0,6.0
47.0,4.0,20.0,5.0,Personal Care and Service,1.0,16.0,35.0,1.0,2.0
39.0,4.0,20.0,1.0,Healthcare Practitioners and Technical,32.0,0.0,56.0,2.0,1.0
53.0,4.0,19.0,3.0,Protective Service,48.0,0.0,56.0,2.0,1.0
61.0,1.0,19.0,1.0,Office and Administrative Support,36.0,0.0,40.0,1.0,6.0
64.0,1.0,20.0,1.0,Office and Administrative Support,6.0,1.0,40.0,2.0,1.0
24.0,1.0,16.0,5.0,Food Preparation and Serving,6.0,2.0,30.0,2.0,1.0
45.0,1.0,21.0,1.0,"Installation, Maintenance, and Repair Workers",312.0,1.0,40.0,1.0,8.0
40.0,1.0,9.0,1.0,Production,303.0,1.0,40.0,2.0,1.0
51.0,1.0,23.0,1.0,Community and Social Services,6.0,1.0,60.0,1.0,1.0
22.0,1.0,21.0,5.0,Healthcare Support,6.0,0.0,40.0,2.0,6.0
44.0,1.0,20.0,1.0,Office and Administrative Support,303.0,1.0,40.0,2.0,1.0
22.0,1.0,21.0,5.0,"Education, Training, and Library",6.0,2.0,35.0,2.0,9.0
41.0,1.0,21.0,1.0,Architecture and Engineering,231.0,1.0,50.0,2.0,6.0
47.0,1.0,16.0,1.0,Office and Administrative Support,360.0,0.0,40.0,2.0,1.0
55.0,7.0,24.0,1.0,"Life, Physical, and Social Science",12.0,0.0,50.0,1.0,1.0
34.0,1.0,19.0,5.0,Healthcare Support,303.0,0.0,40.0,1.0,8.0
52.0,1.0,19.0,3.0,"Arts, Design, Entertainment, Sports, and Media",54.0,13.0,35.0,1.0,1.0
52.0,1.0,19.0,1.0,Office and Administrative Support,6.0,1.0,12.0,2.0,1.0
48.0,1.0,20.0,1.0,Food Preparation and Serving,414.0,1.0,40.0,2.0,1.0
31.0,1.0,20.0,5.0,Business Operations Specialists,6.0,0.0,40.0,1.0,1.0
38.0,6.0,16.0,1.0,Food Preparation and Serving,6.0,1.0,40.0,1.0,1.0
22.0,4.0,16.0,5.0,Office and Administrative Support,6.0,17.0,10.0,2.0,1.0
49.0,1.0,21.0,3.0,"Management, Business, Science, and Arts",26.0,13.0,50.0,1.0,1.0
70.0,1.0,17.0,1.0,Sales and Related,6.0,1.0,24.0,1.0,1.0
67.0,6.0,19.0,5.0,Architecture and Engineering,17.0,0.0,40.0,2.0,1.0
24.0,1.0,19.0,5.0,Food Preparation and Serving,207.0,2.0,40.0,1.0,6.0
53.0,1.0,18.0,3.0,Sales and Related,303.0,0.0,28.0,2.0,8.0
62.0,1.0,21.0,3.0,"Arts, Design, Entertainment, Sports, and Media",17.0,0.0,40.0,2.0,1.0
43.0,1.0,16.0,1.0,Sales and Related,233.0,0.0,40.0,2.0,9.0
44.0,1.0,18.0,1.0,Production,303.0,1.0,40.0,1.0,8.0
26.0,1.0,19.0,5.0,Personal Care and Service,31.0,2.0,30.0,1.0,1.0
41.0,1.0,21.0,1.0,Architecture and Engineering,6.0,0.0,40.0,1.0,1.0
59.0,6.0,8.0,1.0,Sales and Related,303.0,0.0,20.0,1.0,1.0
45.0,6.0,16.0,5.0,Sales and Related,303.0,0.0,30.0,2.0,9.0
67.0,1.0,21.0,1.0,"Arts, Design, Entertainment, Sports, and Media",34.0,1.0,40.0,1.0,1.0
24.0,1.0,20.0,5.0,Transportation and Material Moving,6.0,5.0,70.0,1.0,9.0
62.0,1.0,19.0,1.0,Building and Grounds Cleaning and Maintenance,312.0,0.0,5.0,2.0,8.0
47.0,1.0,16.0,1.0,Food Preparation and Serving,6.0,0.0,15.0,2.0,1.0
30.0,1.0,21.0,5.0,Office and Administrative Support,224.0,0.0,40.0,1.0,1.0
46.0,4.0,19.0,5.0,Office and Administrative Support,6.0,0.0,40.0,1.0,1.0
20.0,1.0,19.0,5.0,Food Preparation and Serving,6.0,17.0,27.0,2.0,1.0
39.0,3.0,19.0,1.0,Computer and Maths,6.0,9.0,40.0,1.0,1.0
27.0,1.0,22.0,5.0,Computer and Maths,6.0,13.0,40.0,1.0,9.0
55.0,4.0,16.0,3.0,Business Operations Specialists,6.0,5.0,40.0,2.0,1.0
31.0,1.0,16.0,5.0,Food Preparation and Serving,303.0,0.0,55.0,1.0,1.0
49.0,1.0,16.0,1.0,Transportation and Material Moving,303.0,1.0,40.0,2.0,1.0
26.0,1.0,19.0,5.0,Office and Administrative Support,6.0,2.0,25.0,2.0,1.0
62.0,1.0,20.0,1.0,"Management, Business, Science, and Arts",217.0,0.0,40.0,1.0,6.0
25.0,5.0,16.0,1.0,Office and Administrative Support,36.0,0.0,40.0,1.0,2.0
54.0,1.0,19.0,1.0,"Management, Business, Science, and Arts",217.0,0.0,40.0,1.0,6.0
21.0,1.0,18.0,5.0,Food Preparation and Serving,6.0,2.0,30.0,1.0,8.0
36.0,1.0,18.0,1.0,Business Operations Specialists,247.0,0.0,50.0,2.0,6.0
59.0,1.0,19.0,1.0,Production,242.0,0.0,40.0,1.0,6.0
41.0,4.0,14.0,1.0,"Education, Training, and Library",233.0,1.0,30.0,2.0,6.0
38.0,2.0,20.0,1.0,Healthcare Practitioners and Technical,6.0,1.0,24.0,2.0,8.0
51.0,1.0,13.0,5.0,Building and Grounds Cleaning and Maintenance,303.0,0.0,40.0,1.0,8.0
49.0,1.0,15.0,5.0,Production,6.0,0.0,40.0,1.0,2.0
33.0,1.0,22.0,5.0,"Arts, Design, Entertainment, Sports, and Media",26.0,13.0,45.0,1.0,1.0
25.0,3.0,20.0,1.0,"Education, Training, and Library",6.0,0.0,30.0,2.0,1.0
18.0,1.0,19.0,5.0,Sales and Related,6.0,0.0,30.0,2.0,1.0
42.0,1.0,20.0,1.0,Healthcare Support,15.0,0.0,40.0,2.0,9.0
18.0,3.0,18.0,5.0,Protective Service,4.0,17.0,35.0,2.0,1.0
62.0,1.0,21.0,1.0,Transportation and Material Moving,414.0,0.0,35.0,1.0,1.0
63.0,3.0,18.0,1.0,Transportation and Material Moving,6.0,0.0,40.0,1.0,1.0
60.0,6.0,19.0,1.0,Healthcare Support,31.0,0.0,50.0,2.0,1.0
29.0,1.0,19.0,5.0,"Management, Business, Science, and Arts",6.0,0.0,50.0,1.0,1.0
56.0,2.0,21.0,3.0,"Arts, Design, Entertainment, Sports, and Media",6.0,0.0,57.0,2.0,1.0
31.0,1.0,19.0,5.0,Office and Administrative Support,37.0,0.0,30.0,2.0,6.0
24.0,1.0,16.0,5.0,Transportation and Material Moving,6.0,13.0,70.0,1.0,9.0
52.0,3.0,22.0,1.0,"Education, Training, and Library",207.0,0.0,40.0,2.0,6.0
30.0,4.0,12.0,5.0,Building and Grounds Cleaning and Maintenance,6.0,16.0,40.0,1.0,1.0
36.0,1.0,16.0,1.0,"Farming, Fishing, and Forestry",6.0,0.0,40.0,2.0,1.0
72.0,6.0,20.0,3.0,"Management, Business, Science, and Arts",6.0,0.0,40.0,1.0,1.0
54.0,3.0,23.0,1.0,Community and Social Services,25.0,0.0,80.0,1.0,1.0
30.0,4.0,20.0,1.0,Protective Service,6.0,0.0,72.0,1.0,1.0
39.0,1.0,21.0,5.0,"Management, Business, Science, and Arts",35.0,0.0,45.0,2.0,1.0
26.0,1.0,18.0,1.0,Healthcare Support,6.0,0.0,80.0,2.0,1.0
33.0,1.0,9.0,5.0,Food Preparation and Serving,303.0,0.0,40.0,1.0,1.0
53.0,4.0,19.0,1.0,Sales and Related,6.0,0.0,40.0,2.0,1.0
42.0,1.0,16.0,3.0,Production,6.0,0.0,40.0,1.0,1.0
60.0,1.0,1.0,2.0,Production,303.0,13.0,40.0,2.0,1.0
23.0,1.0,21.0,5.0,Office and Administrative Support,6.0,2.0,5.0,1.0,1.0
27.0,5.0,20.0,5.0,"Installation, Maintenance, and Repair Workers",6.0,0.0,40.0,1.0,1.0
35.0,1.0,21.0,1.0,Office and Administrative Support,247.0,2.0,40.0,2.0,6.0
70.0,6.0,19.0,1.0,Sales and Related,303.0,0.0,40.0,1.0,1.0
33.0,1.0,21.0,1.0,Healthcare Practitioners and Technical,247.0,1.0,40.0,2.0,6.0
45.0,1.0,6.0,1.0,Construction and Extraction,303.0,0.0,40.0,1.0,8.0
38.0,1.0,22.0,1.0,"Management, Business, Science, and Arts",6.0,0.0,55.0,2.0,1.0
30.0,1.0,24.0,1.0,"Management, Business, Science, and Arts",301.0,0.0,55.0,1.0,1.0
28.0,1.0,19.0,5.0,Sales and Related,233.0,11.0,30.0,1.0,6.0
55.0,1.0,19.0,1.0,Personal Care and Service,6.0,0.0,40.0,2.0,1.0
28.0,1.0,20.0,5.0,Healthcare Practitioners and Technical,6.0,12.0,30.0,2.0,1.0
46.0,3.0,20.0,1.0,Protective Service,6.0,0.0,48.0,1.0,1.0
26.0,1.0,17.0,5.0,Office and Administrative Support,6.0,0.0,20.0,2.0,1.0
72.0,6.0,21.0,1.0,Office and Administrative Support,27.0,0.0,30.0,1.0,1.0
56.0,3.0,16.0,1.0,"Education, Training, and Library",48.0,0.0,40.0,2.0,1.0
43.0,1.0,16.0,1.0,"Installation, Maintenance, and Repair Workers",6.0,0.0,40.0,1.0,8.0
40.0,7.0,16.0,1.0,"Installation, Maintenance, and Repair Workers",117.0,0.0,40.0,1.0,1.0
53.0,1.0,1.0,1.0,Transportation and Material Moving,303.0,10.0,40.0,1.0,8.0
22.0,1.0,16.0,5.0,"Farming, Fishing, and Forestry",303.0,10.0,40.0,2.0,1.0
18.0,1.0,16.0,5.0,Office and Administrative Support,6.0,2.0,40.0,1.0,8.0
70.0,4.0,20.0,1.0,Business Operations Specialists,247.0,6.0,40.0,2.0,6.0
25.0,1.0,21.0,5.0,Office and Administrative Support,34.0,12.0,40.0,2.0,1.0
62.0,3.0,22.0,1.0,Office and Administrative Support,6.0,1.0,40.0,2.0,6.0
44.0,1.0,21.0,1.0,"Management, Business, Science, and Arts",110.0,0.0,75.0,1.0,1.0
35.0,1.0,22.0,1.0,Architecture and Engineering,210.0,1.0,40.0,2.0,6.0
48.0,1.0,19.0,1.0,Sales and Related,6.0,0.0,40.0,1.0,1.0
39.0,2.0,22.0,3.0,Office and Administrative Support,48.0,2.0,4.0,2.0,1.0
53.0,1.0,16.0,1.0,Construction and Extraction,120.0,0.0,40.0,1.0,7.0
46.0,1.0,19.0,1.0,Office and Administrative Support,233.0,1.0,40.0,2.0,6.0
39.0,3.0,19.0,1.0,"Arts, Design, Entertainment, Sports, and Media",363.0,1.0,40.0,2.0,8.0
20.0,1.0,16.0,5.0,Production,6.0,2.0,20.0,1.0,1.0
27.0,1.0,19.0,5.0,Production,6.0,2.0,58.0,1.0,1.0
28.0,1.0,21.0,5.0,Healthcare Practitioners and Technical,27.0,12.0,40.0,2.0,1.0
19.0,1.0,18.0,5.0,Food Preparation and Serving,6.0,17.0,20.0,1.0,1.0
58.0,1.0,19.0,3.0,Sales and Related,6.0,0.0,60.0,1.0,9.0
51.0,6.0,9.0,5.0,Production,303.0,13.0,30.0,2.0,1.0
52.0,6.0,21.0,5.0,Business Operations Specialists,138.0,0.0,25.0,1.0,1.0
53.0,1.0,9.0,3.0,Office and Administrative Support,303.0,6.0,20.0,2.0,8.0
62.0,3.0,24.0,5.0,"Education, Training, and Library",17.0,0.0,40.0,2.0,2.0
38.0,1.0,22.0,1.0,Business Operations Specialists,207.0,0.0,40.0,2.0,6.0
56.0,6.0,21.0,1.0,Business Operations Specialists,34.0,0.0,32.0,2.0,1.0
71.0,1.0,19.0,1.0,"Management, Business, Science, and Arts",17.0,0.0,25.0,2.0,1.0
54.0,2.0,18.0,1.0,Computer and Maths,6.0,1.0,40.0,2.0,1.0
54.0,3.0,16.0,4.0,"Management, Business, Science, and Arts",6.0,0.0,40.0,2.0,1.0
66.0,1.0,19.0,1.0,Sales and Related,17.0,1.0,45.0,1.0,1.0
68.0,7.0,22.0,1.0,Financial Specialists,212.0,0.0,45.0,1.0,1.0
40.0,3.0,21.0,3.0,Office and Administrative Support,6.0,2.0,40.0,2.0,1.0
62.0,4.0,22.0,1.0,"Education, Training, and Library",6.0,0.0,50.0,2.0,1.0
25.0,1.0,21.0,1.0,Office and Administrative Support,6.0,2.0,40.0,2.0,6.0
38.0,1.0,24.0,5.0,"Management, Business, Science, and Arts",215.0,0.0,40.0,2.0,6.0
32.0,7.0,15.0,1.0,Personal Care and Service,247.0,1.0,24.0,2.0,6.0
61.0,6.0,21.0,1.0,Architecture and Engineering,41.0,0.0,45.0,1.0,1.0
26.0,5.0,21.0,1.0,Military Specific,23.0,0.0,84.0,1.0,1.0
57.0,1.0,16.0,1.0,Production,34.0,1.0,40.0,1.0,2.0
58.0,1.0,16.0,4.0,"Management, Business, Science, and Arts",303.0,0.0,60.0,2.0,3.0
18.0,2.0,20.0,5.0,Office and Administrative Support,6.0,12.0,20.0,1.0,1.0
38.0,1.0,21.0,3.0,"Arts, Design, Entertainment, Sports, and Media",6.0,0.0,45.0,1.0,1.0
37.0,3.0,18.0,1.0,Office and Administrative Support,6.0,1.0,40.0,2.0,1.0
49.0,6.0,19.0,1.0,"Management, Business, Science, and Arts",48.0,1.0,50.0,2.0,1.0
38.0,1.0,9.0,5.0,Production,303.0,0.0,40.0,1.0,1.0
32.0,1.0,22.0,1.0,"Education, Training, and Library",6.0,0.0,40.0,2.0,1.0
40.0,1.0,21.0,1.0,"Arts, Design, Entertainment, Sports, and Media",243.0,1.0,8.0,1.0,1.0
50.0,1.0,21.0,1.0,Healthcare Support,233.0,1.0,40.0,2.0,6.0
35.0,1.0,24.0,3.0,Building and Grounds Cleaning and Maintenance,247.0,12.0,40.0,2.0,9.0
43.0,3.0,19.0,1.0,"Management, Business, Science, and Arts",6.0,1.0,40.0,1.0,8.0
37.0,1.0,21.0,1.0,Sales and Related,6.0,1.0,48.0,1.0,1.0
37.0,4.0,24.0,1.0,"Management, Business, Science, and Arts",42.0,0.0,50.0,1.0,1.0
